row_id,prevalence_of_undernourishment
0,5.63423299789429
1,8.79357719421387
2,8.49703311920166
3,27.1413764953613
4,19.2569046020508
5,25.1816692352295
6,16.8727684020996
7,24.2073554992676
8,31.7976913452148
9,38.3900909423828
10,12.152250289917
11,11.1735467910767
12,12.7981472015381
13,6.0338397026062
14,30.8705825805664
15,21.2757759094238
16,32.2798881530762
17,6.65022993087769
18,12.2088613510132
19,22.8548240661621
20,30.6272640228271
21,18.7606143951416
22,7.1214599609375
23,7.18663454055786
24,9.31525325775146
25,18.0714931488037
26,17.2151927947998
27,17.8298511505127
28,8.84098815917969
29,6.12705993652344
30,7.84847116470337
31,8.57554817199707
32,5.88792276382446
33,13.6803607940674
34,7.9090781211853
35,33.7707252502441
36,32.2770957946777
37,5.87029981613159
38,8.30508995056152
39,19.6229991912842
40,16.2570304870605
41,21.6897125244141
42,9.52245426177979
43,7.68897008895874
44,8.08203887939453
45,16.5608062744141
46,31.0493240356445
47,9.46396255493164
48,23.6844425201416
49,21.2381992340088
50,7.52798318862915
51,7.56554460525513
52,11.2838487625122
53,15.2349081039429
54,19.0705986022949
55,6.90652894973755
56,8.82668972015381
57,9.24783706665039
58,24.5427703857422
59,8.17023372650146
60,29.8786773681641
61,22.8940353393555
62,18.4808158874512
63,24.642578125
64,27.0806999206543
65,10.2450103759766
66,7.16878318786621
67,7.01915884017944
68,7.02223682403564
69,24.2491512298584
70,9.61684513092041
71,24.2294158935547
72,8.71915721893311
73,15.0391006469727
74,29.2078876495361
75,6.14904403686523
76,23.8911876678467
77,14.9699659347534
78,12.4491682052612
79,10.7839651107788
80,10.62437915802
81,23.1826457977295
82,15.0593633651733
83,26.583833694458
84,26.5270957946777
85,32.821590423584
86,9.18600177764893
87,7.50017404556274
88,7.96604681015015
89,25.865140914917
90,7.52671194076538
91,6.21324110031128
92,26.8720970153809
93,10.6200828552246
94,22.8382091522217
95,11.4998226165771
96,15.1439905166626
97,13.4184064865112
98,6.23739910125732
99,15.9411401748657
100,9.67281627655029
101,12.5537977218628
102,28.5412826538086
103,11.643741607666
104,23.9737358093262
105,24.138973236084
106,6.74634790420532
107,7.0177788734436
108,17.3984317779541
109,19.0244102478027
110,12.4898824691772
111,14.9250974655151
112,19.4181175231934
113,15.3601188659668
114,24.6414260864258
115,33.2841300964355
116,9.93055248260498
117,6.84352350234985
118,9.19366931915283
119,9.51165294647217
120,17.8847064971924
121,29.3947944641113
122,16.3319282531738
123,27.8623657226563
124,12.5102243423462
125,6.22400426864624
126,6.4680495262146
127,5.88367700576782
128,13.5102109909058
129,19.3025341033936
130,30.1280937194824
131,25.5273113250732
132,7.85047292709351
133,6.94548082351685
134,18.6488418579102
135,35.3064346313477
136,26.9601268768311
137,23.0559959411621
138,13.4287815093994
139,20.6778221130371
140,8.28917598724365
141,7.87234449386597
142,22.9581127166748
143,25.401294708252
144,23.6883449554443
145,9.18333148956299
146,18.6277370452881
147,10.246166229248
148,16.4788513183594
149,6.43555879592896
150,19.0504989624023
151,11.3086671829224
152,5.23153448104858
153,15.8194570541382
154,7.59134006500244
155,25.3394336700439
156,23.30419921875
157,32.5533294677734
158,16.4268417358398
159,12.1664171218872
160,7.10207653045654
161,27.3902549743652
162,18.7260818481445
163,6.51647615432739
164,8.72724628448486
165,12.9822731018066
166,18.2026824951172
167,17.6072998046875
168,7.64460802078247
169,18.5545463562012
170,38.9212493896484
171,6.35885381698608
172,13.5181493759155
173,12.6746225357056
174,6.16056442260742
175,21.0294742584229
176,5.60782766342163
177,7.23010587692261
178,20.8045101165771
179,14.4027853012085
180,5.98140335083008
181,17.9808769226074
182,13.3658876419067
183,15.3280344009399
184,24.3047409057617
185,23.8597640991211
186,10.4527959823608
187,7.25207090377808
188,8.10119915008545
189,21.5983924865723
190,19.761962890625
191,16.5835018157959
192,6.11427545547485
193,17.0581111907959
194,9.47733020782471
195,9.26301956176758
196,20.1777782440186
197,21.9878044128418
198,14.6870183944702
199,16.1898231506348
200,16.331226348877
201,14.5800619125366
202,18.2705497741699
203,25.2674865722656
204,27.1509056091309
205,7.29245662689209
206,7.50365304946899
207,5.29226493835449
208,23.449592590332
209,8.26771354675293
210,32.9862632751465
211,8.65909004211426
212,8.23544597625732
213,11.8081827163696
214,23.4548072814941
215,6.48484182357788
216,38.393238067627
217,13.7394380569458
218,9.01533985137939
219,10.1619291305542
220,27.3561363220215
221,24.5774192810059
222,7.95716238021851
223,22.2534408569336
224,10.9220247268677
225,12.5718078613281
226,8.05873870849609
227,14.4148283004761
228,7.24243259429932
229,16.8301219940186
230,26.580904006958
231,8.95083618164063
232,25.8661212921143
233,14.9209337234497
234,7.13644790649414
235,31.5448894500732
236,16.8571586608887
237,6.97920417785645
238,21.9684295654297
239,26.452693939209
240,10.4009218215942
241,7.80604124069214
242,11.5444478988647
243,8.83480930328369
244,22.508810043335
245,10.2077856063843
246,7.13393354415894
247,6.06687688827515
248,23.3925819396973
249,11.3553457260132
250,9.05066013336182
251,7.88530206680298
252,9.55001640319824
253,32.0158615112305
254,5.4445424079895
255,8.00206851959229
256,12.3876304626465
257,21.8563957214355
258,18.8152275085449
259,17.2646598815918
260,15.1009817123413
261,24.4383392333984
262,13.7642850875854
263,5.51198959350586
264,4.9358081817627
265,7.64384889602661
266,6.27514505386353
267,16.8961925506592
268,18.2293243408203
269,29.7382888793945
270,24.6712951660156
271,20.5818996429443
272,7.24640512466431
273,6.09483003616333
274,23.9132556915283
275,16.6400413513184
276,16.4161720275879
277,34.204906463623
278,11.6134233474731
279,9.84180641174316
280,21.428165435791
281,15.8724069595337
282,9.5672025680542
283,11.5720853805542
284,7.035071849823
285,32.3214073181152
286,12.3662710189819
287,25.3233680725098
288,29.3633995056152
289,16.8346748352051
290,16.9320945739746
291,9.27178001403809
292,14.643214225769
293,9.95272541046143
294,19.276782989502
295,17.3040237426758
296,7.84937715530396
297,13.8466472625732
298,10.7020673751831
299,21.5631370544434
300,15.0231275558472
301,21.9346904754639
302,14.415717124939
303,14.4553623199463
304,23.3622875213623
305,7.91600561141968
306,29.8910369873047
307,7.86222696304321
308,17.0933303833008
309,6.9453444480896
310,16.3957710266113
311,17.7184448242188
312,5.70881795883179
313,17.5876350402832
314,7.58602333068848
315,27.5067863464355
316,5.3271803855896
317,17.4499244689941
318,25.6089630126953
319,12.0091352462769
320,5.38072776794434
321,15.303186416626
322,24.8292675018311
323,12.6614274978638
324,28.4720783233643
325,21.6794738769531
326,8.40595531463623
327,19.2101020812988
328,10.7505750656128
329,23.1079521179199
330,6.79663515090942
331,21.9891357421875
332,25.2575836181641
333,17.8289642333984
334,9.99260807037354
335,9.28478050231934
336,7.04394674301147
337,5.80429410934448
338,25.3170642852783
339,23.9204292297363
340,22.9247131347656
341,5.80693674087524
342,20.7328262329102
343,7.1499342918396
344,25.9356269836426
345,14.9043998718262
346,19.6151161193848
347,6.0238471031189
348,18.6808128356934
349,24.4705753326416
350,10.5935363769531
351,9.00703239440918
352,24.4810962677002
353,36.983959197998
354,12.4683275222778
355,9.06871223449707
356,7.78184461593628
357,18.8516311645508
358,19.5149612426758
359,6.62181043624878
360,6.30946588516235
361,7.75153303146362
362,20.8928489685059
363,8.78743839263916
364,15.9143533706665
365,7.17520236968994
366,4.90340232849121
367,17.8188037872314
368,19.4257278442383
369,10.343466758728
370,33.5702323913574
371,9.6958589553833
372,11.515941619873
373,31.6346054077148
374,15.6338052749634
375,8.34952068328857
376,24.968635559082
377,21.853422164917
378,7.33787775039673
379,31.5976409912109
380,7.54495191574097
381,7.52766752243042
382,31.006031036377
383,8.2221622467041
384,19.8515853881836
385,21.2953643798828
386,12.923150062561
387,5.31003046035767
388,5.16378355026245
389,11.5232667922974
390,11.3333835601807
391,16.9873542785645
392,17.018928527832
393,9.53313732147217
394,10.3520956039429
395,6.60623502731323
396,15.5725593566895
397,21.7640972137451
398,15.0714197158813
399,11.7277975082397
400,27.2794609069824
401,12.5018100738525
402,30.1497268676758
403,27.6813945770264
404,17.3977813720703
405,33.1544609069824
406,7.12315893173218
407,20.9382247924805
408,9.7319917678833
409,15.6270418167114
410,24.2009716033936
411,22.1807899475098
412,19.7168807983398
413,9.28988361358643
414,16.4910774230957
415,35.9415588378906
416,11.0738439559937
417,16.5050849914551
418,23.6019630432129
419,17.4072399139404
420,7.54949903488159
421,6.23088550567627
422,29.175817489624
423,16.4722156524658
424,9.80115604400635
425,28.8611469268799
426,6.92269945144653
427,14.1881294250488
428,25.9926280975342
429,16.3661937713623
430,28.0087184906006
431,6.26677942276001
432,7.19150876998901
433,30.4777412414551
434,5.99492931365967
435,6.48591804504395
436,6.46373510360718
437,12.426643371582
438,25.4395046234131
439,5.92476367950439
440,23.9810409545898
441,17.3499565124512
442,19.1121273040771
443,8.2664623260498
444,7.76844358444214
445,21.4260406494141
446,7.20677042007446
447,7.15481472015381
448,7.11830520629883
449,25.174919128418
450,7.31104803085327
451,19.6901435852051
452,26.9565982818604
453,6.0884690284729
454,13.232795715332
455,15.8365869522095
456,12.5361309051514
457,5.04123735427856
458,21.8614673614502
459,25.8552017211914
460,8.41396045684814
461,16.6789093017578
462,20.6617622375488
463,19.3423309326172
464,18.9336891174316
465,9.62565898895264
466,22.0353412628174
467,9.44300937652588
468,16.4281997680664
469,6.71240091323853
470,7.23075819015503
471,6.49290609359741
472,15.698091506958
473,12.8605146408081
474,16.7153606414795
475,29.2121505737305
476,14.289909362793
477,20.5000019073486
478,5.91252088546753
479,7.04024744033813
