row_id,prevalence_of_undernourishment
0,4.17525482177734
1,7.19421482086182
2,8.86909008026123
3,20.7956428527832
4,18.1127548217773
5,23.3790187835693
6,15.4272079467773
7,24.9313278198242
8,28.3957481384277
9,36.8852577209473
10,11.162561416626
11,8.51404762268066
12,11.7419366836548
13,4.87355995178223
14,31.2952461242676
15,16.5701446533203
16,34.2848701477051
17,5.4220085144043
18,12.189546585083
19,21.4157009124756
20,27.1261539459229
21,15.4734535217285
22,5.92339420318604
23,5.92146396636963
24,10.2297248840332
25,14.5428695678711
26,17.1899566650391
27,18.8552017211914
28,7.90990352630615
29,4.96745109558105
30,7.12391471862793
31,7.93790054321289
32,4.43451404571533
33,14.0234336853027
34,6.4708890914917
35,30.4982109069824
36,31.9101829528809
37,4.81687641143799
38,7.56486129760742
39,25.2833442687988
40,14.6889381408691
41,19.0414009094238
42,6.79015922546387
43,5.86452960968018
44,7.35886764526367
45,15.0884704589844
46,32.657585144043
47,10.7955017089844
48,28.2060070037842
49,21.1786670684814
50,7.33714866638184
51,7.84974479675293
52,9.20616149902344
53,12.0083999633789
54,12.5815238952637
55,4.86130905151367
56,7.32137107849121
57,9.69155883789063
58,19.5679206848145
59,6.25466537475586
60,26.5483627319336
61,20.3291606903076
62,17.1445751190186
63,20.9233112335205
64,25.1726169586182
65,8.52793884277344
66,6.9801607131958
67,4.82025146484375
68,6.5988073348999
69,24.4285430908203
70,7.86110591888428
71,24.8513374328613
72,7.27586650848389
73,13.3648910522461
74,29.7392616271973
75,5.33818817138672
76,21.1340179443359
77,15.9644584655762
78,10.4794731140137
79,9.61157608032227
80,10.3335723876953
81,20.0449829101563
82,7.81585693359375
83,30.2999992370605
84,25.0048427581787
85,30.6124382019043
86,5.95790100097656
87,6.28266906738281
88,6.19869136810303
89,26.2483978271484
90,5.50412750244141
91,4.62048435211182
92,32.2672233581543
93,9.22719860076904
94,22.4652729034424
95,9.81292629241943
96,11.9860105514526
97,14.2902278900146
98,5.25210285186768
99,15.1008338928223
100,7.59435653686523
101,11.5342540740967
102,33.5073509216309
103,11.5935649871826
104,20.3211326599121
105,22.7451133728027
106,5.0952205657959
107,5.43931198120117
108,18.7107315063477
109,19.4058074951172
110,12.3661098480225
111,14.4024295806885
112,16.4087085723877
113,14.3096542358398
114,25.3029499053955
115,28.6461639404297
116,8.26707935333252
117,6.0646915435791
118,7.11956977844238
119,9.59765720367432
120,19.2719650268555
121,27.4585819244385
122,17.9267425537109
123,26.6817512512207
124,12.4379730224609
125,4.22910022735596
126,6.36906433105469
127,4.93750858306885
128,13.876636505127
129,19.3218879699707
130,34.9633522033691
131,23.1007385253906
132,7.74747657775879
133,5.3794584274292
134,19.3669414520264
135,38.3646049499512
136,26.5318489074707
137,22.875129699707
138,10.4797506332397
139,17.6155529022217
140,6.786301612854
141,5.39948081970215
142,21.1569519042969
143,25.9946136474609
144,26.8913993835449
145,5.74855804443359
146,17.7396011352539
147,10.4884395599365
148,20.2979507446289
149,5.49807071685791
150,17.5599594116211
151,10.6666288375854
152,3.64396643638611
153,13.8145179748535
154,5.90471076965332
155,23.0725975036621
156,26.1403846740723
157,31.6784057617188
158,18.1007423400879
159,12.51096534729
160,6.41816139221191
161,25.1275234222412
162,17.1278877258301
163,5.15849781036377
164,7.55605697631836
165,13.798131942749
166,17.7231864929199
167,18.0868110656738
168,8.76036071777344
169,18.4765014648438
170,39.190731048584
171,5.50979423522949
172,13.1793422698975
173,9.66172504425049
174,5.37715339660645
175,16.7855091094971
176,4.47420024871826
177,7.71656227111816
178,24.4544372558594
179,13.8756065368652
180,4.22697353363037
181,21.4891223907471
182,8.0083646774292
183,14.5475120544434
184,24.2593040466309
185,25.6251258850098
186,9.88318252563477
187,5.15034484863281
188,8.37092685699463
189,21.0214691162109
190,20.2436065673828
191,13.4200115203857
192,4.06516742706299
193,17.0360355377197
194,9.71467018127441
195,9.4385290145874
196,18.736364364624
197,17.8683185577393
198,13.8927936553955
199,19.5038757324219
200,18.3498878479004
201,12.583366394043
202,16.7894077301025
203,26.1921195983887
204,27.5535793304443
205,7.2036304473877
206,5.43263721466064
207,5.5416202545166
208,22.5971279144287
209,6.10757827758789
210,35.9435997009277
211,8.12822246551514
212,6.10367679595947
213,11.7774925231934
214,21.6296501159668
215,5.70360088348389
216,40.2052764892578
217,7.72892379760742
218,7.95905303955078
219,9.66919326782227
220,26.000955581665
221,27.4480648040771
222,7.24140357971191
223,20.9909477233887
224,6.11258316040039
225,12.2421913146973
226,8.33384323120117
227,13.1539154052734
228,7.14917278289795
229,17.7076950073242
230,28.0367641448975
231,7.93471717834473
232,22.4676628112793
233,13.8759784698486
234,6.90769195556641
235,28.740592956543
236,14.5685882568359
237,5.80172538757324
238,20.3777122497559
239,26.7714347839355
240,8.39943790435791
241,8.03903198242188
242,13.0901908874512
243,6.90026473999023
244,20.5263328552246
245,8.39867973327637
246,6.89769554138184
247,5.78464508056641
248,25.0503063201904
249,8.95938873291016
250,8.16999244689941
251,5.6937255859375
252,11.1156663894653
253,32.5127563476563
254,4.40996170043945
255,7.94635772705078
256,13.3548889160156
257,20.5870170593262
258,19.6971969604492
259,13.4256858825684
260,14.1391105651855
261,18.653980255127
262,14.333984375
263,4.84733104705811
264,3.73459649085999
265,5.61230278015137
266,5.04648399353027
267,17.8509197235107
268,17.6561946868896
269,27.0502643585205
270,22.9824733734131
271,18.4492626190186
272,5.58294296264648
273,5.15801334381104
274,19.2181091308594
275,19.3411407470703
276,9.8527660369873
277,35.8808937072754
278,6.50316047668457
279,7.01717376708984
280,23.5063858032227
281,12.6469383239746
282,9.43817806243896
283,10.7111053466797
284,5.95608901977539
285,29.518913269043
286,6.71831703186035
287,25.6936454772949
288,27.2011032104492
289,15.5533027648926
290,17.332239151001
291,6.99331951141357
292,7.61935615539551
293,9.6642951965332
294,17.5697479248047
295,16.3621234893799
296,7.65666198730469
297,11.2631464004517
298,10.0664310455322
299,24.4837741851807
300,16.1182270050049
301,21.748893737793
302,14.2517395019531
303,14.5253009796143
304,23.2141437530518
305,7.35223293304443
306,26.866455078125
307,5.77612113952637
308,20.6426277160645
309,6.23982048034668
310,15.0079727172852
311,16.0807514190674
312,4.97507953643799
313,18.8250904083252
314,6.52224540710449
315,27.2532844543457
316,4.32682132720947
317,18.0367832183838
318,24.5415687561035
319,12.2394342422485
320,4.78054904937744
321,11.94748878479
322,20.4111518859863
323,13.7233123779297
324,25.6447257995605
